,Tweet,anger,disgust,fear,happiness,like,sadness,surprise
218,padahal udah rela rela ngisi pulsa buat smsan ama cewe eh malah operator yang sms -_-,0,0,0,1,0,0,0
3310,Alhamdulillah beb. Surut cepet tapi kasian yang lain masih pada belom surut :( doanya ya,0,0,0,0,0,1,0
2489,Aku tak ingin berharap apapun untuk tahun ini. Hanya terus lah berusaha menjadi baik dan terus memberi yang terbaik,0,0,0,1,0,0,0
1646,"Dan kondisi yang mumpuni untuk menggelar liga mancing mania, mantap!",0,0,0,0,1,0,0
1683,selamat taun baru juga naya dan semua admin. senang bisa ada di rumah yang nyaman senyaman ige.,0,0,0,1,0,0,0
2878,Izinkan aku pergi dulu yang berubah hanya tak lagi kumilikmu :(,0,0,0,0,0,1,0
1963,"hai moots ku yang rumahnya kena banjir, stay safe yaa semua!",0,0,0,0,0,1,0
3645,Luar biasa partisipasi kementerian #BUMNBantuBanjir. Semoga bisa membantu warga yang terkena banjir,0,0,0,0,0,1,0
85,Annyeong!!! Aku woohyun yang ganteng sayang pacar tapi gapunya ;;),0,0,0,0,0,1,0
1095,"Harapan tahun 2020, semoga tidak bertemu teman yang menggantikan peran tuhan.",0,0,0,1,0,0,0
981,"Lembaran baru, tentunya dengan harapan yang baru pula. Selamat pagi tahun 2020  Be better please hmm",0,0,0,1,0,0,0
397,"Jika suatu saat nanti ada yang mencintai kamu dengan segenap hatinya, jagalah dia baik-baik :) Teens_Livia",0,0,0,0,1,0,0
4082,"Dia seperti inspirasi bagiku. Dia membuatku melihat cinta dari sisi yang positif"" -A Crazy Little Thing Called Love",0,0,0,0,1,0,0
863,"mungkin dimata kamu, aku cuma sosok sampah yang ngga layak buat dikasih lebih kasih sayang.",0,0,0,0,0,1,0
631,"met tahun baru joo! semoga apa yang di inginkan di tahun ini segera tercapai, sehat2 terus ya!",0,0,0,1,0,0,0
2577,Orang yang akan terus ada di sampingmu di saat kondisi terburuk menghampirimu adalah mamah. :'),0,0,0,1,1,0,0
3396,"Selamat pagi januari, semoga awal yang baik buat kita semua. Aminn",0,0,0,1,0,0,0
396,Satu tahun yang lalu tanggal satu ini pernah begitu mendebarkan. Sekarang penuh kebahagiaan.,0,0,0,1,0,0,0
3341,Semoga tidak ada yang jadi korban dan air nya cepat surut,0,0,0,0,0,1,0
1812,Banjir di mana dulu yang dimaksud? Jakarta? Bekasi? Tangsel? Bandung?,1,0,0,0,0,0,0
2337,"Selamat pagi buat kamu yang lagi bad mood, muach biar semangat. :v",0,0,0,1,0,0,0
3940,"Ada tiga prinsip yang kujalankan bersama Alva di kantor, yakni love, trust and respect.",0,0,0,0,1,0,0
2442,"Yang di jakarta yang rumahnya kena banjir stay safe yaaa, semoga banjir di jakarta cepat mereda. Aamiin ",0,0,1,0,0,0,0
438,Agak seneng gt sama teman2 kknku yang ga ngeluh mendengarkan ngigoanku yang pelor parah makasih syg,0,1,0,0,0,0,0
405,"Baru tahun baru 2020 , udah banyak yang drama pagi tadi . Macet lah , banjir , terutama sakit ",0,0,0,0,0,1,0
2139,Semoga apapun kesedihan yang kamu rasakan di 2019 adalah kebahagian yang kamu tanam di 2020,0,0,0,1,0,0,0
2567,"banjir terngaco selama gue hidup (lebay maap), spot yang biasanya ga pernah banjir sekarang udah kena sebetis",1,0,0,0,0,0,0
1613,"Semakin banyak kita bersyukur, semakin banyak kebahagiaan yang kita dapatkan.",0,0,0,1,0,0,0
1713,"Terima kasih buat semua, yang datang dan pergi & yang datang pergi tak kembali. Happynewyear!",0,0,0,1,0,0,0
243,Selamat ulang tahun untuk kalian yang lahir tanggal 1 Januari,0,0,0,1,0,0,0
666,Semoga ada yang datang di tahun 2020 untuk menggantikan yang hilang di tahun 2019,0,0,0,1,1,0,0
2381,"Atau ga lagunya potret yang salah, selama ini akupun mendua tapi kau tak tau sayang .... []",0,0,0,0,0,1,0
3020,Masyaallah semoga kebaikan ibu dibalas dengan yang lebih lagi oleh allah aamiinn aallahumma aamiinn,0,0,0,0,1,0,0
1521,"Selo, west bsd masih aman sentosa. Itu yang banjir bsd jelupang yang jauh bgt :(",0,0,0,0,0,1,0
354,"•2019• yang baik dan buruk telah usai, mari merubah diri. carilah hal² baru di dunia yang keras ini ",0,0,0,1,0,0,0
3274,Pengen nge gay tapi cewe cewe banyak yang ngajakin gue.  Ampun dah ah.,0,0,1,0,0,0,0
324,Turut prihatin buat teman2 yang terkena banjir. Tetap kuat yaa! Semoga banjirnya cepat surut ,0,0,1,0,0,0,0
3723,"Hahaha, mau nya yang ringan aja, besok kasih yang keras(timpok batu) ",0,0,0,1,0,0,0
588,"Selamat ulang tahun ya, Mas orang asing yang baru kukenal hari ini.",0,0,0,1,0,0,0
1847,pengen bahagia dan banyak duit tentunya dan semoga raport semester ini ada yang 9 aamiin hehe ,0,0,0,1,1,0,0
4145,"Stay safe ya kalian yang daerah rumahnya banjir Semoga cepet surut dan hujannya ga memperparah keadaan, amin",0,0,0,1,0,0,0
993,"2019 yaa tahun yang berat dari awal pertengahan hingga akhir,2020 semoga makin dikuatkan",0,0,0,1,0,0,0
2336,Semoga bung adjis bisa jadi manusia yang lebih baik dari sebelum umroh. Amiin,0,0,0,1,0,0,0
1756,Dari dulu ingin buat melihara husky. Cinta sama anjing yang gede gede :(((((,0,0,0,0,0,1,0
1543,"Dengan mu disamping ku, akan ku hadapi mereka yang telah meninggalkan ku. #Exo_Chanyeol #Call_Me_Baby",0,0,0,0,0,1,0
3307,Lho sudah pindah to ?? Kirain u mbak mbak yang jaga di SM entertainment F5 ,0,0,0,0,0,0,1
2979,Hindari sarapan manis yang berlebihan karena bisa menurunkan produksi zat kimia dalam otak yang bikin cepat mengantuk.,0,1,0,0,0,0,0
718,"Selamat tahun baru 2020, semoga tahun ini tak hanya menyusun wacana yang tak kunjung terlaksana #happynewyear2020",0,0,0,1,1,0,0
1785,Terima kasih banyak buat seluruh penjual nasi padang yang tetap buka dihari ini. Kalian menyelamatkan perutku.,0,0,0,1,0,0,0
816,"Iphone 7 sampe yang ada 3 lubang nya itu bagus.......Tapi harganya ga bagus :"")",0,0,0,0,0,1,0
2323,happy new year juga chér sayang. tetep jomblol aja mending yang penting ikhlas.,0,0,0,0,0,1,0
624,"mutualku yang kebanjiran, semoga air nua cepet surut yaa",0,0,0,0,0,1,0
2592,"Masih bersyukur yg turun aer, bayangin klo api yang semalem?~",0,0,0,1,0,0,0
4017,"Kita bergerak maju tanpa memeluk saling rindu, selamat tahun baru untuk kita yang nyaman membisu.",0,0,0,1,0,0,0
1456,Selamat datang 2020 yang penuh rahasia!!! Ikhlas sabar ikhlas sabar ikhlas sabar,0,0,0,1,0,0,0
3982,"2020 lanjutin plan taun sebelumnya, benerin yang salah di taun sebelumnya and positive vibes foooor everythings",0,0,0,1,0,0,0
1636,"Karna kamu penting, lebih penting, dari semua yang ku punya :)) ab",0,0,0,0,1,0,0
1668,selamat tahun baruuuuu !  terimakasih sudwh melewati 2019 yang cukup beraaat. Mari menjadi lebih bahagia di 2020 ,0,0,0,1,0,0,0
3000,Harus bikin kapal yang besar...karena Nabi Nuh saja ndak bisa atasi banjir ini.....,1,0,0,0,0,0,0
1496,Kalau nyampe pas kerja ak jadi sekretaris lagi aku akan menangisi diri ku yang selalu terikat dengan urusan surat menyurat ,1,0,0,0,0,0,0
3732,Mengawali 2020 dengan membaca berita banjir di jakarta. Stay save buat temen temen yang di jakarta,0,0,0,0,0,1,0
909,"Terimakasih untuk semua nikmat, istri yang cantik,  anak yang lucu, dan pekerjaan yang saya suka ",0,0,0,1,1,0,0
14,2020 ; Semoga aku menjadi orang yang mampu memberi manfaat kpd org lain.,0,0,0,1,0,0,0
2601,"Aku akan berikan yang terbaik untuk kamu, aku janji.",0,0,0,0,1,0,0
2745,"2019. Terimakasih untuk segala kenangan nya, dan maaf untuk segala yang sudah mengecewakan.",0,0,0,1,0,0,0
842,Yey selanat ya kak semoga IP nya semakin naik dan apa yang kakak inginkan cepat terwujud aamiin,0,0,0,1,0,0,0
2609,Selamat tahun baru dengan harapan yang lalu yang belum terwujud. Semoga menjadi lebih baik lagi,0,0,0,1,0,0,0
1356,"temen temen yang rumahnya banjir, stay safe yaa kalian dan jaga kesehatan juga yaa( ◜‿◝ )♡",0,0,0,0,0,1,0
3498,Harry Potter and The Goblet of Fire adalah yang paling favorit di antara Harry Potter lainnya,0,0,0,0,1,0,0
971,tp itu plotnya gak berat kan kak?? lagi pen nonton yang ringan-ringan gituu,1,0,0,0,0,0,0
3863,saat ini cuma foto kamu yang menemani aku..cepat pulang agar aku tak perlu menangis dengan memeluk fotomu lagi,0,0,0,0,0,1,0
561,"Coba deh, kamu hargai sedikit orang yang selalu frustasi ketika mikirin kamu, rasakan sakitnya jadi dia..",0,0,0,0,1,0,0
2666,"Liat sampai akhir dong vipnya... yang malesin cewe pelakornya, muka sok polos tapi bitch! Wkwk",0,0,0,1,0,0,0
2108,"Tahun baru dimana2 hujan seharian sampe ada yang banjir, emang udah paling bener di rumah aja rebahan ngeyutub ",0,1,0,0,0,0,0
447,"Gak perlu yang mewah, aku butuh sikap yang sederhana (˘⌣˘)ε˘`)",0,0,0,0,1,0,0
852,hue hue pi niu yer jugaa adick q yang bawel en bacotttt!!!?!?!,0,0,0,0,0,0,1
4115,"Sedih yang ketumpuk itu, enggak enak ya. Susah banget ngilanginnya",0,0,0,0,0,1,0
610,"Mine yang dilamar Bako, aku yg ikutan terharu. Best moment bgt si! Wkwk",0,0,0,1,0,0,0
3410,Terima kasih film silenced yang mengisi malam pergantian tahun dengan hati di remes-remes :),0,0,0,1,1,0,0
4124,"Selamat ulang tahun untuk paijan, janjan, jan, dan semua jan2 yang ada di seluruh dunia",0,0,0,1,0,0,0
742,"yya bener juga sih g salah,, kblik yang ada shua yang kemana hikd [mngis]",0,0,0,0,0,1,0
265,Mari beri rasa prihatin pada warga yang jadi korban dengan memasang photo Anies menjadi photo propil kita...,0,0,0,0,0,1,0
2990,"Tuhan, damaikanlah aku yang sedang ujian hari ini. Luluskanlah aku dengan baik dan membanggakan orang tuaku",0,0,0,1,0,0,0
2432,"Semoga aman dan selamat, teman-teman yang daerahnya ditimpa banjir ",0,0,0,0,0,1,0
879,Capek hati dan pikiran ya punya anggota keluarga yang bebal bgt,0,1,0,0,0,1,0
2116,Bentuk amalan dari Al-Qur'an mana yang membenarkan Antum mengkofar-kafirkan orang menyebut orang china babi kafir sembarangan?,1,1,0,0,0,0,0
242,"2019 aku kehilangan banyak hal, semoga ditahun ini gada yang hilang lagi. Semoga kamu juga selalu ada hehe",0,0,0,1,0,0,0
3040,Selamat Hari Jadi Kabupaten Jember yang ke-91. Semoga Jember semakin lebih baik. I  JBR,0,0,0,1,0,0,0
1980,"Semoga 2020 banyak rezeki, dape kerjaa  yang lebih baik lagi aamiin",0,0,0,1,0,0,0
3955,"Alhamdulillah kak, semoga tetep Aman :') sedih banget banyak yang kebanjiran",0,0,0,0,0,1,0
3236,Amal shaleh yang disuka oleh Allah ialah yang langgeng (konsisten) meskipun sedikit {HR Bukhari},0,0,0,0,1,0,0
979,aku respect gila laki yang gigih cari duit untuk keluarga dia and org yg dia sayang . SUMPAH CAIR !,0,0,0,0,1,0,0
428,semoga ditahun yang baru aku bisa jadi neza yang lebih baik lagi,0,0,0,1,0,0,0
1508,Selamat tahun baru 2020 semoga tahun yg baru lebih baik dari tahun yang lalu.. ,0,0,0,1,0,0,0
1792,Tidak ada yang mau spill ke aku soal seungwoo :(,0,0,0,0,0,1,0
2693,"Turut berduka bagi semua warga yang terkena musibah banjir,semoga diberikan ketabahan aamiin ",0,0,0,0,0,1,0
126,Lah trus yang ngapain lo komen di komenan gw ????? Dongoooo !!!!!,1,0,0,0,0,0,1
3807,Udah disuruh waspada se erwe. Ini daerah tinggi deket rumah gue bisa kebanjiran. Gimana yang laen dah kelelep,0,0,1,0,0,1,0
1215,"dah 2020, dah 10 bulan hutang aku bila nak bayar hmmmmmmmmmmmmmmmmmmmmmmmm aku yang jadi segan nak minta balik hmmmmmmmmmmmm",1,0,0,0,0,0,0
1590,Cantik bener noon fcnya semua :( selamat tahun baru juga noon semoga apa yang disemogan terwujud #mt97rosegoestoberojol,0,0,0,1,0,0,0
1161,wqwq yang dalem botol kapalnya jack sparrow trus itu si forrest gump cuma duduk bodoamat sama yang laen hhhhh,0,0,0,1,0,0,0
2490,"Semoga 2020 lebih baik bagi yang pernah putus sebelum jadian , ditolak sebelum nembak.",0,0,0,1,0,0,0
159,Terima kasih untuk sampai saat ini telah menenami melawan lelah beserta suram yang masih singgah dengan nyaman di hidup.,0,0,0,0,1,0,0
1724,Nemu aja pak yang ginian  . Sempet sempetnya pagi pagi udah sepedahan. Sehat selalu njih pak,0,0,0,1,0,0,0
833,"Gabanyak wish si 2020 jadi yang lebih lebih dan lebih baik, sabar dan bersyukur si hehe",0,0,0,1,0,0,0
515,"Boleh pilih kedua"" nya gak yang satu pakek karet yang satu gak iya hahaha",0,0,0,1,0,0,0
415,Terimakasih masih ingin bertahan denganku. Semoga ini menjadi awal yang baru. :’),0,0,0,1,1,0,0
1906,"Trnding di gw #Dispatch loh, astagaaa ga cumaa gw brrti yang kayak org gilaaa nunggu dri 2019 ",0,0,0,0,0,0,1
866,"“Dan karenamu, aku percaya diri untuk jalani hidup yang penuh rintangan ini” -Hinata Hyuuga",0,0,0,1,1,0,0
740,Happy new year. Semoga 2020 menjadi tahun yang lebih baik dari tahun tahun sebelumnya,0,0,0,1,0,0,0
2176,selamat tahun baru juga bang! semoga kita jadi pribadi yang lebih baik lagi dari tahun sebelumnya amin!,0,0,0,1,0,0,0
2221,"yang di jakarta, stay safe ya, terutama yg kebanjiran daerahnya semoga cepat surut ",0,0,0,0,0,1,0
2171,"Sebodoh bodoh orang buang anak depan rumah orang, bodoh lagi yang buat anak dalam tong sampah.",1,0,0,0,0,0,0
3767,yang rumah nya kena banjir atau matilampu tetep hatihatii yaa!,0,0,1,0,0,1,0
1287,"Doa jahat elu ""dikabulin"" Tuh dan hasilnya banyak yang kena bencana banjir. Geblek!",1,0,0,0,0,1,0
2735,Rezeki Allah s.w.t tu luas sayang. Percaya pada rezeki. Buat pilihan yang terbaik. Istikharah bbyyy ,0,0,0,0,1,0,0
2877,Dan semoga rezeki yang baik tersedia untuk Anda ambil sepanjang hari yang indah ini.,0,0,0,0,1,0,0
2741,Kaget banget sumpah itu new year couple yang dirilis dispatch beneran ??? Aku gk nyangka woy ,0,0,0,0,0,0,1
292,"Cara terbaik untuk melupakan mantan, adalah mensyukuri yang sekarang.  Aku rindu kehidupan yang damai. Aamiin",0,0,0,0,1,0,0
2497,Makasih kak tapi kalau yang polosan gitu ada gak? :( maap ngerepotin cari2 meme iKON,0,0,0,0,1,0,0
893,Alhamdulillah umur dah masuk 19 baru boleh terima apa yang berlaku.,0,0,0,1,1,0,0
3437,"Tuhan, dalam tidurku malam ini, aku mohon Engkau siapkan rezeki surprise yang bagus untukku esok hari. Aamiin",0,0,0,0,0,1,0
3755,Sedih juga denger cerita dari penduduk jakarta yang terdampak banjir. Paketek nelpon kami barusan.,0,0,0,0,0,1,0
1222,diputusin. tau ga rasanya jadi ga berguna nyalahin diri sendiri nangis terus terusan nah itu yang aku rasain HAHAHAHAHA,0,0,0,1,0,0,0
2243,Semoga saya di persatukan lagi dengan orang2 yang mau meneraktir saya ,0,0,0,1,0,0,0
1320,"Suatu saat, mungkin tidak ada lagi orang yang bisa diandalkan...  (Jodie Saintemillion)",0,0,0,0,0,1,0
2569,"""Naluri detektif,bisa merasakan hawa mereka yang memiliki nafsu membunuh !"" - Conan Edogawa",0,0,0,0,1,0,0
1503,"Semoga 2020 banyak ""pertama kali"" yang sudah aku semogakan. Aamiin ",0,0,0,1,0,0,0
2487,"Harapan terbesar 2020 semoga bisa lebih baik dari tahun2 yg sudah dilewati , dan dilimpahkan rezeki serta kebahagiaan yang berlimpah",0,0,0,1,0,0,0
299,Segala rasa sakit yang kamu terima tahun lalu bukan apa-apa jika dibantingkan dengan rasa sakit yang sudah menunggumu tahun ini ,0,0,0,0,0,1,0
2846,"Jangan rindu berat, kamu gak akan kuat. Biar aku saja yang merindukanmu sekalipun bertambah berat badanku.",0,0,0,0,1,0,0
1877,Eh kucingku jg kutuan yang bayi. Jd gatel ya kak? Baru ketauan 2 hari hubu,0,0,0,0,0,0,1
3232,Ini daerah mana aja yang kebanjiran? Please stay safe yaa gaes :(,0,0,0,0,0,1,0
30,"teman teman yang kena banjir, stay safe ya... huhu yaampun semoga cepat reda",0,0,1,0,0,0,0
2591,"Apakah aku salah, jika merasakan sakit saat kehilangan orang yang aku cintai #RI",1,0,0,0,0,1,0
4123,ai trauma sih. dulu dikejar anjing ampe ai gak sadar bisa naik ke benteng yang cukup tinggi. heran,0,0,0,0,0,0,1
3786,"Jika kamu hanya memiliki satu senyum, berikanlah senyum itu pada orang-orang yang kamu cintai.",0,0,0,0,1,0,0
2669,Banjir dimana-mana dan banyak yg bilang uler pada berkeluaran. Itu yang aku takutin:(,0,0,1,0,0,0,0
231,"ini termasuk banjir terparah yang pernah ada. bukannya aku benci anies ya, tapi ini fakta.",0,0,1,0,0,0,0
1890,"takutnya akan berubahnya hati orang yang sedang menyayangi kita , semoga allah jaga hati orang yang aku sayang",0,0,1,0,0,0,0
3560,"Tak perlu banyak ""harapan"" yang terpenting banyak yang ""terwujudkan"". Oke fren!?",1,0,0,0,0,0,0
1434,"Masalah yang blm tuntas semoga segera tuntas di awal tahun ini, Aamiin",0,0,0,1,0,0,0
2813,emang beneran lagi sembelit meja:( aku capek udah nongkrong ngga ada juga yang keluar,1,0,0,0,0,1,0
2016,Orang yang paling aku sukai adalah dia yang menunjukkan kesalahanku.(Umar bin Khattab),0,0,0,0,1,0,0
2522,ih senengnya ada yang ngerespon aku bosen banget kak gak ada temen ngobrol :(,0,0,0,0,1,1,0
425,Kita berdoa buat keluarga yang tidak sempat merayakan tahun baru 2020 karena banjir.... Tuhan Yesus memberkati. Amin,0,0,0,0,0,1,0
3293,"Selamat taun baruu ka memo semoga bukan hanya taun yang baruu, tapi.. (isi sendiri)",0,0,0,1,0,0,0
3646,Kasian. Menikmati sesuatu yang simple aja ga bisa.,0,0,0,0,0,1,0
2410,aminnnn semoga yang belum tercapai di 2019 bisa kita capai di 2020 yaa,0,0,0,1,0,0,0
3948,"Aku jadi malu hey! Btw selamat tahun baru ya unnie, semoga banyak yang baru baru uwu.",0,0,0,1,0,0,0
3714,Lebih tolol mana sama yang bela cabut amdal demi investasi? Jiwasraya dirampok tp dibela? Mantap,0,1,0,0,0,0,0
581,"Kekasih yang baik adalah yang berkualitas tapi tidak sombong, penuh hormat dan setia hanya kepadamu - Mario Teguh",0,0,0,0,1,0,0
2868,Tak perlu menjadi sempurna untuk mendapat cintaku. Cintamu yang sejati sudah cukup menyempurnakan hariku.,0,0,0,0,1,0,0
1039,"yang rumahnya pada kebanjiran, stay safe ya semuanya!!",0,0,0,0,0,1,0
2086,yatuhan semoga sakitnya ilang bentar lagi pls gapapa w demam seharian yang penting jangan sakit gigi anjir ky mau mati,0,1,0,0,0,1,0
1155,Udah bisa pake tfa lagi tapi harus pake tema yang putih. Terang banget :((,0,0,0,1,0,0,0
2182,Perempuan ni mana ada yang tak cantik. Semua cantik dan ada kelebihan masing-masing.,0,0,0,0,1,0,0
201,Kenapa temen kampusku gaada yang seklop temen SMA :( jadi kangen temen SMA :(,0,0,0,0,0,1,0
2938,"""kita usaha bareng bareng, sukses bareng bareng"" pas dianya udh sukses bareng yang lain :"")",0,0,0,0,0,1,0
649,Waah.. diambil nggak kak? Kasihan yang udah susah payah nabung kak :( Terima kasih. Resa,0,0,0,0,0,1,0
121,Ya Allah berikanlah ketabahan kepada orang orang yang terkena musibah banjir.,0,0,0,0,0,1,0
4197,"Akun baru, yang lama ke kunci trus ilang :""",0,0,0,0,0,1,0
1805,Ada gaxih mahasiswa yang ngambil matkul dikit dikit biar per semester ga ngisi banyak kuisioner hhhhh,0,0,1,0,0,0,0
629,Ini tentang apa se? Kok bisa gak urut nontonnya? Trus banyak yang suka,0,0,0,0,0,0,1
3075,Di awal tahun diberikan rezeki yang berlimpah oleh Allah. Alhamdulillah.,0,0,0,1,1,0,0
1830,stay safe semua warga jakarda dan yang lagi kebanjiran semoga lekas surut dan bisa beraktivitas kembali secara normal,0,0,0,0,0,1,0
1256,"“Singkat saja Aku ingin dibuatkan minuman manis di setiap pagi, sertakan senyumanmu yang manja”",0,0,0,0,1,0,0
1244,Aku pake dua-duanya. Bikin jerawat cepet kering. Udah itu doang ga ngefek ke yang lain.,0,0,0,0,1,0,0
3908,"Semoga 2020 jadi yang lebih baik, selesai semua masalah idup",0,0,0,1,0,0,0
867,"Banjir agak rusuh, stay safe temen temen yang di area banjir!",0,0,1,0,0,1,0
4040,"Welcome to tahun baru, banyak tanggal cantik, trus banyak fakboi yang bilang tanggalnya bagus buat jadian.",0,0,0,1,0,0,0
3016,"Belajarlah dari apa yang engkau katakan, karena aku adalah korban dari apa yang kau keluarkan dari mulutmu itu.",1,0,0,0,0,1,0
1021,"Yuk lebih berani, lebih kuat lagi, semoga tercapai apa apa yang disemogakan...",0,0,0,1,0,0,0
2814,"BTS! my.. req au bts dong yang ngakak². comedy romance sabi lah, pengen balikin mood:(",0,0,0,0,0,1,0
1233,"Terutama tolong dan terimakasih, masih banyak banget orang yang berat tulang untuk ngomong itu doang",0,0,0,0,1,0,0
1875,Kereta terbang setakat ni tak nampak lagi. Tapi malam tadi ramai yang terbang hahahha,0,0,0,1,0,0,0
1417,Awal tahun baru yang adem semoga ini menjadi representasi kehidupan di 2020 ya Aaamiiin,0,0,0,1,0,0,0
3675,"Iya masih macet mas sampai sekarang, ini barusan ada bis di depan yang sepertinya puter balik",1,0,0,0,0,0,0
1152,"Waspada kalo banjir, ada ular dan yang paling oenting waspada korslet listrik ya!",0,0,1,0,0,0,0
700,menangis aku melihat kenyataan manusia diluaran sana yang begitu brutal diluar ekspektasiku.........,0,0,0,0,0,1,0
2682,"Teman2 ada saran yang bisa kulakukan mati lampu gini, akses keluar masih banjir :(",0,0,0,0,0,1,0
3072,Semoga di tahun 2020 puspa menjadi istri yang lebih baik lagi dan dilimpahkan kesabaran yang banyak aamiin ,0,0,0,1,0,0,0
2155,semoga tahun 2020 menjadi tahun yang baik untukku dan kalian,0,0,0,1,0,0,0
3475,Hal paling berat 'tuk dilakukan adalah melihat orang yang kau cinta mencintai orang lain,0,0,0,0,0,1,0
1991,"Lagipula yekali cowok ganteng, baik, dan berbakat ga ada yang mau? Gua aja mah ot 21 wkwk",0,0,0,1,1,0,0
3406,Mereka berdua kan gak ada yang pinter????,0,0,0,0,0,0,1
790,ini tetangga yang di bawah main game pake speaker apa gimana sih BERISIK BANGET,1,0,0,0,0,0,0
583,"Thank's Tahun 2019, Tahun yang begitu mengajarkan ku banyak hal. Semoga tahun 2020 menjadi lebih baik lagi ",0,0,0,1,0,0,0
2149,Heiiii habede yaaa !!! Semoga tahun ini menjadi tahun yang berkah.,0,0,0,1,0,0,0
737,"Now 2020, yang kemaren2 terjadi aku anggap selesai. Untuk semua yang telah hadir, terimakasih ku ucapkan.",0,0,0,1,0,0,0
350,Cuma org goblo si yang menyalahkan 'seseorang' atas terjadinya bencana alam tanpa intropeksi diri dari apa yang mereka perbuat,1,0,0,0,0,0,0
3696,mohon selalu sehatkanlah Ibu dan Ayahku. Jadikanlah aku anak yang memapankan masa tua mereka,0,0,0,1,1,0,0
224,Pak ahok kami merindukanmu kayaknya cuma pak ahok yang menghandle semua ini banjir ini Alhamdulillah,0,0,0,0,1,0,0
2962,semoga 2020 jadi tahun yang membahagiakan dan lebih baik dari tahun sebelumnya aamiin,0,0,0,1,0,0,0
211,@viviyonaap happy new year. Semoga di tahun (dan dekade) yang baru semakin diberkati.,0,0,0,1,0,0,0
1084,"Sudah tanggal 1 di awal bulan dan di awal tahun 2020 , semoga tanggal2 selanjutnya menjadi tanggal yang selalu istimewa",0,0,0,1,0,0,0
32,semoga sehat dan bahagia selalu! impiannya tercapai dan makin banyak yang sayang @pledis_17 #SEVENTEEN,0,0,0,1,0,0,0
2641,"Dalam satu hubungan cinta,hendaknya Satu pasangan dengan yang lain tidak merasa paling,saling.",0,0,0,0,1,0,0
223,Beneran kaga ada yang jadian nih?????,0,0,0,0,0,0,1
98,Terimakasih 2019. Banyak hal yg kulalui bersama rasa sakit yang menguatkan. Dom:Jatim,0,0,0,1,0,0,0
2703,Terima kasih atas hadiah pertama yang kau berikan di tahun 2020 ini ya Allah.,0,0,0,0,1,0,0
309,"Terserah mau bilang apa tentang diriku, aku tak peduli. Karena yang jelas aku TIDAK dihidupi oleh kalian",1,0,0,0,0,0,0
230,"Semoga rezeky nya makin berlimpah, awal tahun udah dikasih rezeky yang berlimpah kan :)",0,0,0,1,0,0,0
787,happy new year dari aku yang tiap tahun baruan ketiduran huft.,0,0,0,1,0,0,0
4186,"2020 akan menjadi tahun yang lebih baik lagi, Insha’Allah",0,0,0,1,0,0,0
4023,"Memang semua tak lagi sama, tapi percayalah, ini yang terbaik.",0,0,0,1,0,0,0
4042,Selamat bekerja pak anies .... Sehat selalu buat bapak dan seluruh team yang sedang menangani banjir ...,0,0,0,1,0,0,0
3436,Selamat tahun baru juga pacinnn~ semoga hanya ada dan banyak kebahagiaan untuk kamu ditahun yang baru inii ,0,0,0,1,0,0,0
1179,"Ini emang dingin, apa malah gua yang sakit ya? :(",0,0,0,0,0,1,0
261,Semoga yang terkena banjir dan dampaknya segera pulih. Aamiin.,0,0,0,0,0,1,0
3931,Allah peduli tentang segala yang menyangkut dirimu. so feel free to talk to Him about anything.,0,0,0,1,1,0,0
562,"tapi beneran 2019 cuman kamu yang ada di sisiku, sampai akhirnya kamu punya gebetan lagi WKWKWKWKWKWK",0,0,0,1,0,0,0
759,Kakputtt happy new yearr uww kangen deh  semoga 2020 bakal jdi tahun yang lebih baik dari sebelumnya amin.,0,0,0,1,0,0,0
4041,"“Hargai jasa orang yang pernah menolongmu. Sekecil apa pun, agar rezekimu semakin terbuka” #MDO",0,0,0,0,1,0,0
1513,"Hbd @ShellaKirana Semoga semakin suskses, yang baik2 pokoknya laaa amiin..",0,0,0,1,0,0,0
685,Hal yang kamu tidak sukai dimasa lalu justru menjadi hal yang paling kamu rindukan dimasa kini #WhatIFeel,0,1,0,0,0,0,0
4157,"bodohnya , reject org yang tunggu lamak semata mata demi org yang baruk kenal hahaha",0,0,0,1,0,0,0
3972,"TOLONG INGAT! Jangan pernah membenci orang hanya karena kamu denger omongan jelek dari orang lain yang membencinya.""",0,0,1,0,0,0,0
2988,gubluk bgt????!!! kenapa sih masih ada aja yang kaya gini hhh,0,0,0,0,0,0,1
3155,Di tahun 2020 semoga tidak ada semoga yang belum tercapai.,0,0,0,1,0,0,0
2874,"Saya selalu percaya, Tuhan selalu menyediakan yang terbaik bagi orang-orang terbaik.",0,0,0,0,1,0,0
1223,happy new year kak! good to now sesuatu yang kaka inginkan terjadii sukses teruss ke depannyaa! ,0,0,0,1,0,0,0
3842,Hai cantikku. Selamat tahun baru! Semoga harapan-harapan yang disemogakan bisa terealisasi ya. <3,0,0,0,1,0,0,0
2408,hahaha gg yang kena saman sebab tak pakai seatbelt belakang. 2020 memang dah kena pakai haha gg ,0,0,0,1,0,0,0
3885,Jadi kamu anggap orang yang takut melawan orang tua sama dengan membenci orang tua nya?,0,1,0,0,0,0,0
1397,ini banjirnya jauh lebih parah dan di tempat-tempat yang gak biasanya banjir ya? :( stay safe everyone,0,0,1,0,0,0,0
