,Tweet,anger,disgust,fear,happiness,like,sadness,surprise
1866,dan daerah yang biasanya jadi tempat banjir mengalir kini jadi proyek kereta cepat...,0,0,1,0,0,0,0
1870,Eee bencinya benda yang nak beli takbeli tp benda yang takmau beli dibelinya . #stressmakkk,0,1,0,0,0,0,0
2815,"Maaf aku bohong. Aku harap kamu selalu jaga kesehatan ya, jangan galau, mulai hidupmu yang baru.",0,0,1,0,0,0,0
1532,"Sedih banget tahun baru ada yang kebanjiran, semoga cepet surut dan aman semuanya.",0,0,0,0,0,1,0
3631,"Selamat Datang 2020, semoga menjadi tahun yang damai dan sejuk, menyenangkan buat semua. #SelamatTahunBaru2020",0,0,0,1,0,0,0
110,Semoga di beri ketabahan dalam musibah yang terjadi sekarang ini,0,0,0,1,0,0,0
173,Senyum memiliki kaitan langsung dengan pembentukan zat endorphin dalam tubuh yang menenangkan seperti saat jatuh cinta,0,0,0,0,1,0,0
4112,"2020 , melupakan yang telah lalu, jangan terlena dengan halu, mari kita memulai hal baru ",0,0,0,1,0,0,0
4060,"Cinta bukanlah suatu hal yang bisa digambarkan oleh kata kata, melainkan gambaran sebuat perasaan yang tercurahlan melalui sikap",0,0,0,0,1,0,0
966,"buat yang rumahnya kena banjir stay safe ya, semoga airnya cepet surut",0,0,0,0,0,1,0
381,Goodluck to you and semoga sepanjang tahun semuanya dipenuhi dengan perkhabaran yang baik belaka.,0,0,0,1,0,0,0
3556,Selamat hari rebahan wahai warga Twitter yang berbahagia  #rebahanpertamadi2020,0,0,0,1,0,0,0
722,2019 terima kasih telah memberikan pembelajaran baru yang cukup banyak.,0,0,0,1,1,0,0
1307,"Bismillah, semoga 2020 lebih banyak kabar baik yang didengar drpd kabar buruknya ",0,0,0,1,0,0,0
1278,"Kegagalan adalah keberhasilan yang tertunda, jadi kebohongan adalah kejujuran yang tertunda. #BOTRiz :D",0,0,0,0,1,0,0
2863,"selamat taun baru susmeee, semoga kedepannya bahagia terus jadi pribadi yang lebih baik ",0,0,0,1,0,0,0
3932,"Suka heran sama orang orang bisa-bisanya punya hobi masak, apalah dayaku yang hobi nya rebahan doang :(",0,0,0,0,0,1,0
3694,"Happy milad icha.. semoga bahagia terus, sehat terus..dan semua yang dimau tercapai.. Aamiin",0,0,0,1,0,0,0
2910,"Banyak duka yang di dapat, banyak pula kebahagiaan yang mendekat. Terimakasih sudah banyak memberi warna dalam hidup.",0,0,0,1,0,0,0
669,2020 semoga tidak ada yang harus jadi simpanan rp lagi dan pacaran aja di jalan yang lurus wkwk,0,0,0,1,0,0,0
3239,Perlu orang-orang yang memberi dan menebar kebaikan. Biar bisa niru memberi dan menebar kebaikan juga,0,0,0,0,1,0,0
1339,"Bersikap baiklah pada semua orang, bahkan mereka yang membencimu. Tunjukkan kamu cukup dewasa untuk memaafkan mereka.",0,1,0,0,0,0,0
2137,2020 Semoga ada cerita yang lebih indah dari tahun tahun sebelumnya :),0,0,0,1,0,0,0
3629,Semoga apa yang telah terjadi di tahun kemarin bisa bikin kita jadi lebih baik di tahun ini,0,0,0,1,0,0,0
2820,"@shotgurn kamu tau apa yang paling indah dari bintang? Itu, senyumu .",0,0,0,0,1,0,0
4109, semoga cepet surut dan ga ada barang barang berharga yang hilang kik,0,0,0,0,0,1,0
3820,Bersyukur lah buat yang hari ini libur dirumah aja dan gak kebanjiran,0,0,0,0,1,0,0
1743,Allah selalu memberikan yang terbaik untuk semua hambaNya #jokowi2periode #2019tetapjokowi,0,0,0,1,1,0,0
2368,"Happy new year too hyung, semoga mendapatkan yang terbaik selalu di tahun ini ",0,0,0,1,0,0,0
4087,"Dari semua outlet hokben yang pernah gw datengin, hokben fx paling bersih, rapi, nyaman dan enak...",0,0,0,0,1,0,0
1648,"Ibu, engkau bagaikan pahlawan walaupun tak memiliki kekuatan super, tapi engkau memiliki Kekuatan hati yang super",0,0,0,0,1,0,0
3157,"Buat temen temen yang rumahnya kena banjir stay safe yaa, semoga airnya cepet surut dan tetep berdoa yaaa",0,0,0,0,0,1,0
2298,Bener2 baru hari ini ngerasain jalan kaki di banjir yang bukan cuman semata kaki. Tapi sepinggang gw weei ,0,0,1,0,0,1,0
874,"Selalu gue yang salah,makin kesini jadi makin bedanya apa.semoga bisa dilewati sampek tahun depan dan seterusnya.amin",0,0,0,0,1,0,0
3703,"Masih dengan orang yang sama, belum ganti :')",1,0,0,1,0,0,0
1049,"Ingin ku coba lagi mengulang yang telah terjadi, Tetapi semua sudah tak berarti, Kau telah pergi :(",0,0,0,0,0,1,0
918,"Alhamdulillah, semoga tahun 2020 dapat menjadi yang terbaik untuk ummi abah  pray for me :)",0,0,0,1,0,0,0
3286,"Stay safe yang kena banjir huhu serem banget weeh :""",0,0,0,0,0,1,0
445,Semoga di 2020 ini kita menjadi jawaban atas semua pertanyaan dan menjadi yang lebih baik dari sebelumnya aamiin gaesss,0,0,0,1,0,0,0
657,Terimakasih tahun 2019 semoga tahun 2020 ini banyak cerita yang lebih menyenangkan ya aamiin,0,0,0,1,0,0,0
3493,Tahun 2020 ni mengharapkan jadi Hamba yang bersyukur. Banyak benda nak buat tahun 2020 ni ,0,0,0,1,0,0,0
634,"Alhamdulillah besok bulan februari ada yang bisa ngerayain ulang tahun tgl ""29 februari""",0,0,0,1,0,0,0
639,Kadang kamu bertemu seseorang yang sangat berarti dalam hidupmu hanya tuk menyadari pada akhirnya kamu harus melepaskannya.,0,0,0,0,0,1,0
3153,Kulkas yang kosong membutuhkan daya listrik yang lebih besar daripada kulkas yang terisi penuh. [NatGeo] #SukaInfo,0,1,0,0,0,0,0
1680,"gpp sih yang penting bisa pamer dimedia sosial tentang banjir.btw makasih doaannya semoga terkabul,amin",0,0,0,0,0,1,0
534,"Jodoh itu cerminan dari diri kita , Yang baik i’allah akan mendapatkan yang terbaik",0,0,0,0,1,0,0
2293,Kita adalah rasa yang tepat di waktu yang salah.,0,0,0,0,0,1,0
4126,"Stay safe ya semuanya, di beberapa wilayah yang terkena banjir, semoga segera surut",0,0,1,0,0,0,0
1902,"Kebahagiaan sering datang dari hal-hal terkecil yang kita alami, bahkan kita tidak menyadarinya sob.",0,0,0,0,1,0,0
147,"Lebih baik single dan menyiapkan diri untuk cinta yang baik, daripada terikat dengan pacar yang cuek",0,1,0,0,0,0,0
1948,Alhamdulillah tahun ini sudah 2020 semoga ada perubahan dalam kehidupan yang lebih baik lagi dari tahun sebelumnya ya Allah,0,0,0,1,0,0,0
1032,yang kena banjir pls stay safe ya kalian sekeluarga... huhu cuma bisa bantu doa,0,0,0,0,0,1,0
37,"Untuk daerah-daerah yang kebanjiran, semoga cepat surut banjirnya.",0,0,0,0,0,1,0
1163,"Hargai setiap Tahun yang anda lalui, ambil ia sebagai pengajaran dan dugaan, bukan kebencian.",0,0,0,0,1,0,0
56,Bismillah ditahun 2020 semoga hal buruk yang terjadi di tahun 2019 tidak akan terjadi di tahun 2020,0,0,0,1,0,0,0
1816,Terimakasih Bandung buat 7 tahunnya yang sangat luar biasa ! :),0,0,0,1,0,0,0
3107,o yang perguntando da ****** onde que ela tá Aiai kkkkkmkk,1,0,0,0,0,0,0
558,"“maka sudahilah sedihmu yang belum sudah, segera mulailah syukurmu yang pasti indah, berbahagialah”",0,0,0,1,1,0,0
3136,"Awal tahun identik dengan ""ingin"" memulai sesuatu yang lebih baik lagi:)",0,0,0,1,0,0,0
78,Selamat tahun baru wanita wanita hebat! Semoga tahun ini kalian diliputi kebahagiaan yang berlimpah  @daendeIion @aintpoupee,0,0,0,1,1,0,0
49,"Jangan lagi dong ihh,, udah cukup mba jihyo aja yang bikin poteqq jangan ketambahan tzuyu lagi ",0,1,0,0,0,0,0
1930,Suka banget sama orang yang kalo pertama kali kenal udah bisa bikin ketawa,0,0,0,0,1,0,0
1177,"Awal tahun baru masehi yang sejuk, semoga tahun ini selalu sejuk dalam berbagai hal. Lanjutkan! Hujannya..",0,0,0,0,1,0,0
3996,"Alhamdulillah, Titho! Awal yang baik, mudah2an tetap baik kedepannya ya..",0,0,0,1,0,0,0
1167,"""terimakasih sudah pernah jadi cerita dari hidupku yang paling berkesan"" pengen bilang makasih tapi ngga pernah bisa",0,0,0,1,0,0,0
3879,yang rumahnya kena banjir ada?? semoga cepet surut yaaa huhu sini ngungsi rumah ak,0,0,0,0,0,1,0
2783,"ricaJKT48 Semoga hari ini, Hari esok dan hari-hari yang akan datang selalu menyenangkan :*",0,0,0,1,0,0,0
2433,Makasih juga buat nana yang nyemangatin dan perhatian ama aku 24/7 selalu peka sama aku  luvyea!!!,0,0,0,1,0,0,0
1655,"Kau adalah bulan yang dikelilingi gemerlap bintang, dan aku adalah kejora yang hadirnya sesaat lalu kau lupakan.",0,0,0,0,0,1,0
215,"Insha allah, hujan  hari pertama ditahun 2020 adalah pertanda keberkahan dan rezeki yang baik. Aamiin",0,0,0,1,1,0,0
2418,"Tapi, bukankah beban yang berat dan penderitaan yang kamu hadapi dari Allah juga?",0,0,0,0,0,1,0
1419,"Terkadang apa yang kita katakan membuat pasangan kita sedih, walau tidak maksud menyakiti.",0,0,0,0,0,1,0
3347,"2020 semoga bertemu dengan orang"" yang baik, dipermudah semuanya lancar sampe wisuda aamiin",0,0,0,1,1,0,0
1682,Sehat sehat temen temen yang kebanjiran. Selamatin diri sendiri ,0,0,0,0,0,1,0
1698,"Semoga menjadi pribadi yang lebih baik juga, mbak Padi!",0,0,0,1,0,0,0
1186,"Awal tahun di kasih kepastian, kepastian kalo dia memilih yang lain :(",0,0,0,0,0,1,0
524,"–terima kasih ku pada jajaran oppa, teteh, dan adik-adik sekalian yang telah mewarnai 2019",0,0,0,1,0,0,0
3637,terima kasih 2019 banyak hal yang terduga duga ternyata:) semoga 2020 bakal membaik,0,0,0,1,0,0,0
2839,"Selamat tahun baru! Buatlah resolusi yang baik dan semoga terkabul , aamiinn",0,0,0,1,0,0,0
2544,Wali kota macam apa yang tidak bisa melindungi kotanya!!? Aku akan bertempur!! -Boodle,1,0,0,0,0,0,0
2759,Mentari takut kehilangan sinarnya. Laut takut kehilangan ombaknya. Begitu juga denganku yang takut kehilangan kamu #KenanganID,0,0,1,0,1,0,0
1664,"aku mengharapkan yang terbaik untuk aku&aiman semoga masing masing dapat capai yg kiteorang impikan,",0,0,0,1,0,0,0
3573,"awww lcu bnget,,,, happy ya kalian!! yang langgeng ",0,0,0,1,0,0,0
2289,"Semoga yang kena banjir dalam keadaan baik-baik aja ya, stay safe!! Semoga bantuan segera datang. ",0,0,0,0,0,1,0
3415,Tuhan tidak akan memberikan apa yang kamu minta tapi apa yang Kamu butuhkan! Jadi berhentilah menggeluh,0,1,0,0,0,0,0
895,"cuma mau bilang, cinta itu berdua, bukan hanya kamu yang berjuang sendirian. situ lg coli?",0,0,0,0,0,1,0
821,"Aduh gua benci banget kalau lag setiap mau nyerang musuh, mau report juga bingung yang mana???",0,1,0,0,0,0,0
2546,"PLIS JUP  Lo ngegombal yang seru dikit jup, lo didikan percintaan mana sih jup",0,1,0,0,0,0,0
4065,"Semoga orang yang masih nyalahin banjir gara2 presiden, gubernur atau pemerintah itu kebawa arus banjir aminn",1,0,0,0,0,0,0
33,"Suka banget sama lagu nya, orang nya ganteng-ganteng, halu yang bikin bahagia wkwk",0,0,0,1,1,0,0
117,Hope 2020 adalah tahun yang paling bermakna bagi aku insyaallah let's do this!!!,0,0,0,0,1,0,0
1482,Semoga yang disemogakan bisa terwujud pada tahun ini! #Welcome2020,0,0,0,1,0,0,0
506,"Ini semua yang kemaren pas pemilu ngakunya mau berjuang untuk rakyat, membawa perubahan, bla bla bla.. hahahahaaaaaasuuuuuuuu",0,1,0,0,0,0,0
2279,Otak yang biasa di naspad otak sapi juga kan ya? Suka banget huhu,0,0,0,0,1,0,0
1762,"yang awalnya ngira abis makan pizza mood bakal bagusan, malah makin buruk. GREAT. Just great.",0,0,0,0,0,1,0
3597,"Akun gue yang ke lock lu lupain, sedih:(",0,0,0,0,0,1,0
3513,Iyaa taukk soalnya di jawa gada pudung. Emang pudung ama pundung beda? Yang bener yang mana?,1,0,0,0,0,0,0
2162,"malam taun baru yang tenang sekali, saya bisa tidur dengan nyenyak, terimakasih hujan",0,0,0,0,1,0,0
1939,Woii ih gua masi muda kalii:(( harusnya gua yang panggil kak,0,0,0,0,0,1,0
1540,semangat semua yang di jabodetabek dan sekitarnya yang terdampak banjir :”) yok kuat yok.,0,0,0,0,0,1,0
886,"Aamiin, semoga tercapai segala yang kakak inginkan. Semangat nabung kakak",0,0,0,1,0,0,0
760,Saya menghargai semua kerja keras yang telah saya lakukan. Well done! And thank you Allah (\＾︶＾/),0,0,0,1,1,0,0
2117,"Doaku hari ini: Tuhan, ijinkan aku menjadi pribadi yang berguna bagi diri sendiri, pun orang lain.",0,0,0,1,1,0,0
2314,"Stay safe temen” yang ada di jakarta, semoga masalah banjir nya cepet teratasi dan cepat surut :(",0,0,1,0,0,0,0
2017,"Sok tegar diluar padahal didalem hati nangis, cuma itu yang bisa gue rasain :')",0,0,0,0,0,1,0
766,Ya kaget sih kalo misal yang dating beneran member nct gimana,0,0,0,0,0,0,1
2513,SYAP NTAR AKU LIAT LIAT MV NYA!! Foto terakhir rambut item yang paling kanan siapaa?,1,0,0,0,0,0,0
2495,Semoga semua aman di semua daerah yang terdampak banjir.,0,0,0,0,0,1,0
1317,Aamiin makasih yaa semoga tahun ini menjadi tahun yang berkah juga!!  ,0,0,0,1,0,0,0
273,Selamat tahun baru juga Dio yang dedekable! Semoga selalu ingat sama Aira juga ya? ,0,0,0,1,0,0,0
699,"banyak banget yang aku suka, cuma snsd sama pristin punya tempat tersendiri di hatiku heheheh",0,0,0,1,0,0,0
297,"Tahun boleh berganti, tapi tetap kamu yang dinanti meski harus sakit hati berkali-kali.",0,0,1,0,0,1,0
658,"2020 semoga dikelilingi orang” baik,yang selalu jujur apa adanya tanpa membicarakan keburukan dibelakang",0,0,0,1,0,0,0
2069,weishenV! guys yang video winwin pipinya dicubit lagi main hp itu dari video yang mana ya? makasi,0,0,0,1,1,0,0
2177,walaupun baru dikit isinya tapi tetep aja nyesek soalnya udah dapet beberapa mutuals yang baik baik,0,0,0,0,0,1,0
1505,"Itaal, semoga kamu juga terus semangat dan jadi pribadi yang lebih baik lagii. Me laft yu hun",0,0,0,1,0,0,0
3651,"Guys be safe yang rumahnya banjir, semoga cepet surut ya..",0,0,0,0,0,1,0
2585,"Jatuh itu biasa, tapi segera bangun dan bangkit - itu hanya untuk anak muda yang smart!",0,0,0,0,0,0,1
2584,CA! menurut kalian makanan yang paling enak apa an yak? kasih rekomendasi dong,0,0,0,1,0,0,0
3985,Makasih ibu selalu dengerin aku ngeluh  ga ada yang lain selain ibu yang ngerti perasaan ku,0,0,0,1,1,0,0
638,Kamu jugaa kak  semoga tahun ini apa yang kakak inginkan tercapai dan berjalan dengan lancar aamiin,0,0,0,1,0,0,0
3212,"Yang membuat kita sedih adalah,, melihat orang yang kita sayangi menyayangi orang lain..",0,0,0,0,0,1,0
1205,"yang sedang dikeadaan banjir semoga cepat surut, yg sakit cepat pulih, yg sehat tetap kuat",0,0,0,0,0,1,0
967,Sumpah demi apapun ini banjir terparah yang pernah gue liat:(,0,0,0,0,0,1,0
266,"Paham bener yang kucing. Eh, may jadi singa apa gmn jun? Happy new year ",0,0,0,1,0,0,0
2011,"Gapapa nder, nanti akan ada seseorang yang bisa memahami kamu apapun kesalahan yang kamu buat. Stay strong!",0,0,0,0,1,0,0
4162,"cinta yang berliku. tebing rindu berbatu-batu. kau titik lelahku. perhentianku, kau pulangku!",0,0,0,0,0,1,0
2078,ada yang rumahnya kena banjir? aman gak? semoga cepat surut ya,0,0,0,0,0,1,0
943,"yang berdoa ""2020,please be nice"" AOWKAOW MAKAN TU BANJIRAN",0,0,0,1,0,0,0
81,"yang sekarang ada 4 korban jiwa, coba cek post kompas yang lain deh belom lama uploadnya :)",0,0,0,0,0,1,0
492,"Tuhan, sisakan 1 lagi manusia yang kaya dia untuk ak dong ya, ya.",0,0,0,1,1,0,0
1468,2020 jangan lupa bersyukur dan mendoakan orang2 yang kita cintai dikehidupan.,0,0,0,1,1,0,0
3456,"Mengawali 2020 dengan siklus tidur yang normal, tidur jam 9 dan bangun jam 4. Feels sooooo goood ",0,0,0,0,1,0,0
1524,Salut untuk kalian yang bisa se open ini....,0,0,0,0,1,0,0
2825,"2020 tolong beri aku uang yang berlimpah , aamiin paling serius",0,0,0,1,1,0,0
2291,semoga kita sama2 bisa masuk di ptn yang diinginkan ya ,0,0,0,1,0,0,0
1274,"Bersyukurlah teman-teman yang tidak sempat merasakan ada dalam ruang-ruang seperti ini. Kamu, baik-baik ya :)",0,0,0,1,0,0,0
727,Tahun yang beda dengan orang yang sama. Semoga seterusnya gitu ,0,0,0,1,1,0,0
1221,Doaku untukmu semoga tetap menjadi orang yang lebih baik lagi.. aminn ,0,0,0,1,0,0,0
306,Semoga tahun 2020 yang diawali dengan super bahagia dan dikelilingi orang-orang yang menyenangkan ini bisa berjalan mulusss.,0,0,0,1,0,0,0
189,2020 ternyata aku udah nemuin siapa yang pantas untuk dipertahankan hehe,0,0,0,1,0,0,0
3169,"Bangun pagi yang agak kesiangan, kaget dong udah 2020 kemaren kan belom tiup terompet",0,0,0,0,0,0,1
846,Terima kasih 2019 untuk tawa yang membahagiakan dan tangis yang mendewasakan :),0,0,0,1,0,0,0
3878,Pergantian tahun 2020bhujan dimana mana semoga yang kena banjir cepat surut,0,0,0,0,0,1,0
1130,"Selamat tinggal tahun kesedihan, yang memberikan banyak pelajaran. Bismillah 2020 bahagia teruss",0,0,0,1,0,0,0
1874,"Trisakti banjir, apa kabar project kursi gua yang ada di gallery ya allah... ",0,0,0,0,0,1,0
2884,"Jangan memohon pada Tuhan tuk meringankan cobaan yang ada, berdoalah pada Tuhan tuk memberikanmu kekuatan tuk dapat melaluinya.",0,0,0,0,1,0,0
3603,"ini yang udah ributin rumor dispek ampe alay kalo rumornya salah gua ketawain ye lu pada, siap lu pada",0,1,0,0,0,0,0
3699,"semoga yang diharapkan terkabul satu persatu di tahun ini, aamiin",0,0,0,1,0,0,0
1689,"kalo buat album, pengen teen,age yang ijo soalnya mereka seneng banget disitu main di pantai huhuhu",0,0,0,1,0,0,0
2736,"LP ada yang bisa CV pulsa ke dana , untuk dana 45k kena pulsa berapa . butuh yang trusted !",0,0,0,0,0,0,1
